chunk_id,combination_id,permutation_index,components,values,assembled_text
CHUNK7,chunk7_perm_532,532,T1|T13|T14,bear named Betty|danced a defiant ballet|on jello.,bear named Betty danced a defiant ballet on jello.
CHUNK7,chunk7_perm_533,533,T1|T13|T14,bear named Betty|danced a defiant ballet|on a moving train.,bear named Betty danced a defiant ballet on a moving train.
CHUNK7,chunk7_perm_534,534,T1|T13|T14,bear named Betty|danced a defiant ballet|in slow motion.,bear named Betty danced a defiant ballet in slow motion.
CHUNK7,chunk7_perm_535,535,T1|T13|T14,bear named Betty|danced a defiant ballet|on the ceiling.,bear named Betty danced a defiant ballet on the ceiling.
CHUNK7,chunk7_perm_536,536,T1|T13|T14,bear named Betty|danced a defiant ballet|under water.,bear named Betty danced a defiant ballet under water.
CHUNK7,chunk7_perm_537,537,T1|T13|T14,bear named Betty|danced a defiant ballet|inside a wind tunnel.,bear named Betty danced a defiant ballet inside a wind tunnel.
CHUNK7,chunk7_perm_538,538,T1|T13|T14,bear named Betty|danced a defiant ballet|in zero gravity.,bear named Betty danced a defiant ballet in zero gravity.
CHUNK7,chunk7_perm_539,539,T1|T13|T14,bear named Betty|danced a defiant ballet|inside a snow-globe.,bear named Betty danced a defiant ballet inside a snow-globe.
CHUNK7,chunk7_perm_540,540,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|on shards of broken glass.,bear named Betty danced Afrobeat in a storm of rhythm made flesh on shards of broken glass.
CHUNK7,chunk7_perm_541,541,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|on burning-hot coals.,bear named Betty danced Afrobeat in a storm of rhythm made flesh on burning-hot coals.
CHUNK7,chunk7_perm_542,542,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|on jello.,bear named Betty danced Afrobeat in a storm of rhythm made flesh on jello.
CHUNK7,chunk7_perm_543,543,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|on a moving train.,bear named Betty danced Afrobeat in a storm of rhythm made flesh on a moving train.
CHUNK7,chunk7_perm_544,544,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|in slow motion.,bear named Betty danced Afrobeat in a storm of rhythm made flesh in slow motion.
CHUNK7,chunk7_perm_545,545,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|on the ceiling.,bear named Betty danced Afrobeat in a storm of rhythm made flesh on the ceiling.
CHUNK7,chunk7_perm_546,546,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|under water.,bear named Betty danced Afrobeat in a storm of rhythm made flesh under water.
CHUNK7,chunk7_perm_547,547,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|inside a wind tunnel.,bear named Betty danced Afrobeat in a storm of rhythm made flesh inside a wind tunnel.
CHUNK7,chunk7_perm_548,548,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|in zero gravity.,bear named Betty danced Afrobeat in a storm of rhythm made flesh in zero gravity.
CHUNK7,chunk7_perm_549,549,T1|T13|T14,bear named Betty|danced Afrobeat in a storm of rhythm made flesh|inside a snow-globe.,bear named Betty danced Afrobeat in a storm of rhythm made flesh inside a snow-globe.
CHUNK7,chunk7_perm_550,550,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|on shards of broken glass.,bear named Betty danced flamenco with alternating thunder and grace on shards of broken glass.
CHUNK7,chunk7_perm_551,551,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|on burning-hot coals.,bear named Betty danced flamenco with alternating thunder and grace on burning-hot coals.
CHUNK7,chunk7_perm_552,552,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|on jello.,bear named Betty danced flamenco with alternating thunder and grace on jello.
CHUNK7,chunk7_perm_553,553,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|on a moving train.,bear named Betty danced flamenco with alternating thunder and grace on a moving train.
CHUNK7,chunk7_perm_554,554,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|in slow motion.,bear named Betty danced flamenco with alternating thunder and grace in slow motion.
CHUNK7,chunk7_perm_555,555,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|on the ceiling.,bear named Betty danced flamenco with alternating thunder and grace on the ceiling.
CHUNK7,chunk7_perm_556,556,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|under water.,bear named Betty danced flamenco with alternating thunder and grace under water.
CHUNK7,chunk7_perm_557,557,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|inside a wind tunnel.,bear named Betty danced flamenco with alternating thunder and grace inside a wind tunnel.
CHUNK7,chunk7_perm_558,558,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|in zero gravity.,bear named Betty danced flamenco with alternating thunder and grace in zero gravity.
CHUNK7,chunk7_perm_559,559,T1|T13|T14,bear named Betty|danced flamenco with alternating thunder and grace|inside a snow-globe.,bear named Betty danced flamenco with alternating thunder and grace inside a snow-globe.
CHUNK7,chunk7_perm_560,560,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|on shards of broken glass.,bear named Betty danced a tender and poetic solo-waltz on shards of broken glass.
CHUNK7,chunk7_perm_561,561,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|on burning-hot coals.,bear named Betty danced a tender and poetic solo-waltz on burning-hot coals.
CHUNK7,chunk7_perm_562,562,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|on jello.,bear named Betty danced a tender and poetic solo-waltz on jello.
CHUNK7,chunk7_perm_563,563,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|on a moving train.,bear named Betty danced a tender and poetic solo-waltz on a moving train.
CHUNK7,chunk7_perm_564,564,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|in slow motion.,bear named Betty danced a tender and poetic solo-waltz in slow motion.
CHUNK7,chunk7_perm_565,565,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|on the ceiling.,bear named Betty danced a tender and poetic solo-waltz on the ceiling.
CHUNK7,chunk7_perm_566,566,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|under water.,bear named Betty danced a tender and poetic solo-waltz under water.
CHUNK7,chunk7_perm_567,567,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|inside a wind tunnel.,bear named Betty danced a tender and poetic solo-waltz inside a wind tunnel.
CHUNK7,chunk7_perm_568,568,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|in zero gravity.,bear named Betty danced a tender and poetic solo-waltz in zero gravity.
CHUNK7,chunk7_perm_569,569,T1|T13|T14,bear named Betty|danced a tender and poetic solo-waltz|inside a snow-globe.,bear named Betty danced a tender and poetic solo-waltz inside a snow-globe.
CHUNK7,chunk7_perm_570,570,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|on shards of broken glass.,bear named Betty a polished and pulsating k-pop routine on shards of broken glass.
CHUNK7,chunk7_perm_571,571,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|on burning-hot coals.,bear named Betty a polished and pulsating k-pop routine on burning-hot coals.
CHUNK7,chunk7_perm_572,572,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|on jello.,bear named Betty a polished and pulsating k-pop routine on jello.
CHUNK7,chunk7_perm_573,573,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|on a moving train.,bear named Betty a polished and pulsating k-pop routine on a moving train.
CHUNK7,chunk7_perm_574,574,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|in slow motion.,bear named Betty a polished and pulsating k-pop routine in slow motion.
CHUNK7,chunk7_perm_575,575,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|on the ceiling.,bear named Betty a polished and pulsating k-pop routine on the ceiling.
CHUNK7,chunk7_perm_576,576,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|under water.,bear named Betty a polished and pulsating k-pop routine under water.
CHUNK7,chunk7_perm_577,577,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|inside a wind tunnel.,bear named Betty a polished and pulsating k-pop routine inside a wind tunnel.
CHUNK7,chunk7_perm_578,578,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|in zero gravity.,bear named Betty a polished and pulsating k-pop routine in zero gravity.
CHUNK7,chunk7_perm_579,579,T1|T13|T14,bear named Betty|a polished and pulsating k-pop routine|inside a snow-globe.,bear named Betty a polished and pulsating k-pop routine inside a snow-globe.
CHUNK7,chunk7_perm_580,580,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|on shards of broken glass.,bear named Betty danced a fluid and raw contemporary dance performance on shards of broken glass.
CHUNK7,chunk7_perm_581,581,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|on burning-hot coals.,bear named Betty danced a fluid and raw contemporary dance performance on burning-hot coals.
CHUNK7,chunk7_perm_582,582,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|on jello.,bear named Betty danced a fluid and raw contemporary dance performance on jello.
CHUNK7,chunk7_perm_583,583,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|on a moving train.,bear named Betty danced a fluid and raw contemporary dance performance on a moving train.
CHUNK7,chunk7_perm_584,584,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|in slow motion.,bear named Betty danced a fluid and raw contemporary dance performance in slow motion.
CHUNK7,chunk7_perm_585,585,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|on the ceiling.,bear named Betty danced a fluid and raw contemporary dance performance on the ceiling.
CHUNK7,chunk7_perm_586,586,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|under water.,bear named Betty danced a fluid and raw contemporary dance performance under water.
CHUNK7,chunk7_perm_587,587,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|inside a wind tunnel.,bear named Betty danced a fluid and raw contemporary dance performance inside a wind tunnel.
CHUNK7,chunk7_perm_588,588,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|in zero gravity.,bear named Betty danced a fluid and raw contemporary dance performance in zero gravity.
CHUNK7,chunk7_perm_589,589,T1|T13|T14,bear named Betty|danced a fluid and raw contemporary dance performance|inside a snow-globe.,bear named Betty danced a fluid and raw contemporary dance performance inside a snow-globe.
CHUNK7,chunk7_perm_590,590,T1|T13|T14,bear named Betty|she tap danced|on shards of broken glass.,bear named Betty she tap danced on shards of broken glass.
CHUNK7,chunk7_perm_591,591,T1|T13|T14,bear named Betty|she tap danced|on burning-hot coals.,bear named Betty she tap danced on burning-hot coals.
CHUNK7,chunk7_perm_592,592,T1|T13|T14,bear named Betty|she tap danced|on jello.,bear named Betty she tap danced on jello.
CHUNK7,chunk7_perm_593,593,T1|T13|T14,bear named Betty|she tap danced|on a moving train.,bear named Betty she tap danced on a moving train.
CHUNK7,chunk7_perm_594,594,T1|T13|T14,bear named Betty|she tap danced|in slow motion.,bear named Betty she tap danced in slow motion.
CHUNK7,chunk7_perm_595,595,T1|T13|T14,bear named Betty|she tap danced|on the ceiling.,bear named Betty she tap danced on the ceiling.
CHUNK7,chunk7_perm_596,596,T1|T13|T14,bear named Betty|she tap danced|under water.,bear named Betty she tap danced under water.
CHUNK7,chunk7_perm_597,597,T1|T13|T14,bear named Betty|she tap danced|inside a wind tunnel.,bear named Betty she tap danced inside a wind tunnel.
CHUNK7,chunk7_perm_598,598,T1|T13|T14,bear named Betty|she tap danced|in zero gravity.,bear named Betty she tap danced in zero gravity.
CHUNK7,chunk7_perm_599,599,T1|T13|T14,bear named Betty|she tap danced|inside a snow-globe.,bear named Betty she tap danced inside a snow-globe.
CHUNK7,chunk7_perm_600,600,T1|T13|T14,wolf named Wendy|a shimmering samba|on shards of broken glass.,wolf named Wendy a shimmering samba on shards of broken glass.
CHUNK7,chunk7_perm_601,601,T1|T13|T14,wolf named Wendy|a shimmering samba|on burning-hot coals.,wolf named Wendy a shimmering samba on burning-hot coals.
CHUNK7,chunk7_perm_602,602,T1|T13|T14,wolf named Wendy|a shimmering samba|on jello.,wolf named Wendy a shimmering samba on jello.
CHUNK7,chunk7_perm_603,603,T1|T13|T14,wolf named Wendy|a shimmering samba|on a moving train.,wolf named Wendy a shimmering samba on a moving train.
CHUNK7,chunk7_perm_604,604,T1|T13|T14,wolf named Wendy|a shimmering samba|in slow motion.,wolf named Wendy a shimmering samba in slow motion.
CHUNK7,chunk7_perm_605,605,T1|T13|T14,wolf named Wendy|a shimmering samba|on the ceiling.,wolf named Wendy a shimmering samba on the ceiling.
CHUNK7,chunk7_perm_606,606,T1|T13|T14,wolf named Wendy|a shimmering samba|under water.,wolf named Wendy a shimmering samba under water.
CHUNK7,chunk7_perm_607,607,T1|T13|T14,wolf named Wendy|a shimmering samba|inside a wind tunnel.,wolf named Wendy a shimmering samba inside a wind tunnel.
CHUNK7,chunk7_perm_608,608,T1|T13|T14,wolf named Wendy|a shimmering samba|in zero gravity.,wolf named Wendy a shimmering samba in zero gravity.
CHUNK7,chunk7_perm_609,609,T1|T13|T14,wolf named Wendy|a shimmering samba|inside a snow-globe.,wolf named Wendy a shimmering samba inside a snow-globe.
CHUNK7,chunk7_perm_610,610,T1|T13|T14,wolf named Wendy|whirlwind swing routine|on shards of broken glass.,wolf named Wendy whirlwind swing routine on shards of broken glass.
CHUNK7,chunk7_perm_611,611,T1|T13|T14,wolf named Wendy|whirlwind swing routine|on burning-hot coals.,wolf named Wendy whirlwind swing routine on burning-hot coals.
CHUNK7,chunk7_perm_612,612,T1|T13|T14,wolf named Wendy|whirlwind swing routine|on jello.,wolf named Wendy whirlwind swing routine on jello.
CHUNK7,chunk7_perm_613,613,T1|T13|T14,wolf named Wendy|whirlwind swing routine|on a moving train.,wolf named Wendy whirlwind swing routine on a moving train.
CHUNK7,chunk7_perm_614,614,T1|T13|T14,wolf named Wendy|whirlwind swing routine|in slow motion.,wolf named Wendy whirlwind swing routine in slow motion.
CHUNK7,chunk7_perm_615,615,T1|T13|T14,wolf named Wendy|whirlwind swing routine|on the ceiling.,wolf named Wendy whirlwind swing routine on the ceiling.
CHUNK7,chunk7_perm_616,616,T1|T13|T14,wolf named Wendy|whirlwind swing routine|under water.,wolf named Wendy whirlwind swing routine under water.
CHUNK7,chunk7_perm_617,617,T1|T13|T14,wolf named Wendy|whirlwind swing routine|inside a wind tunnel.,wolf named Wendy whirlwind swing routine inside a wind tunnel.
